supermarket,product_code,category,name,price,lastUpdate,subcategory
Alcampo,55452,25,Plátano Canario extra bolsa,"2,89",1742743249.279279,estandar
Alcampo,59772,25,Banana a granel,"1,48",1742743249.279805,estandar
Alcampo,616252,25,ALCAMPO CULTIVAMOS LO BUENO Plátano de Canarias (Indicación Geográfica Protegida)  bandeja 700 g.,"3,99",1742743249.280063,estandar
Alcampo,56644,25,Plátano macho para freir a granel,"1,20",1742743249.280345,estandar
Alcampo,474889,25,"ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Plátanos bio con indicación geográfica protegida, bandeja 800 g.","4,29",1742743249.280538,estandar
Alcampo,76042,25,Plátano Canario 1ª a granel,"2,39",1742743249.280774,estandar
Alcampo,55905,25,"Bananas, Comercio Justo","2,49",1742743249.280929,estandar
Alcampo,54573,25,Plátano bandeja,"4,29",1742743249.28107,estandar
Alcampo,49436,25,Bananas ecológicas,"3,66",1742743249.281205,estandar
Alcampo,58120,25,Plátanos maduros de Canarias,"4,29",1742743249.281334,estandar
Alcampo,57540,25,Plátanos ecológicos bandeja de 800 g.,"2,85",1742743249.281468,estandar
Alcampo,55762,25,Plátano macho 600 gramos,"3,99",1742743249.281602,estandar
Alcampo,58424,25,Plátano macho a granel,"3,87",1742743249.281734,estandar
Alcampo,96150,25,Plátano Canario extra a granel,"3,99",1742743249.281874,estandar
Alcampo,57668,25,ALCAMPO CULTIVAMOS LO BUENO Naranjas  malla de 4 kg.,"4,60",1742743250.043328,estandar
Alcampo,199497,25,"TORRES Mandarinas 1,5 kg.","4,29",1742743250.043617,estandar
Alcampo,77081,25,ALCAMPO CULTIVAMOS LO BUENO Mandarina a granel.,"2,15",1742743250.043963,estandar
Alcampo,54650,25,"Naranjas de zumo malla 1,5 kg.","1,43",1742743250.044122,estandar
Alcampo,57229,25,Limones 750 g.,"1,29",1742743250.044252,estandar
Alcampo,57509,25,Mandarinas malla 1 kg,"1,69",1742743250.044381,estandar
Alcampo,56624,25,"ALCAMPO CULTIVAMOS LO BUENO Mandarinas  1,5 kg.","2,99",1742743250.044511,estandar
Alcampo,57781,25,ALCAMPO CULTIVAMOS LO BUENO Limón  malla de 1 kg.,"1,99",1742743250.044646,estandar
Alcampo,199532,25,ALCAMPO CULTIVAMOS LO BUENO Naranjas  malla 2 kg.,"2,90",1742743250.044776,estandar
Alcampo,77086,25,Naranja a granel ALCAMPO CULTIVAMOS LO BUENO,"1,85",1742743250.044905,estandar
Alcampo,199550,25,"TORRES Naranjas malla 1,5 kg.","2,99",1742743250.045018,estandar
Alcampo,74316,25,Pomelo rojo a granel,"1,49",1742743250.045135,estandar
Alcampo,74319,25,Lima a granel,"2,00",1742743250.04525,estandar
Alcampo,717750,25,AUCHAN BIO Limones ecológicos  Malla ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO 600 g.,"1,99",1742743250.045367,estandar
Alcampo,717752,25,Naranjas ecológicas de mesa 1 kg. ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO,"2,55",1742743250.045485,estandar
Alcampo,77085,25,Limón a granel ALCAMPO CULTIVAMOS LO BUENO,"2,19",1742743250.045599,estandar
Alcampo,55761,25,"Limas, bandeja de 500 gramos","1,99",1742743250.045716,estandar
Alcampo,568264,25,ALCAMPO CULTIVAMOS LO BUENO Naranjas de zumo Sanguina  malla 1 kg.,"2,29",1742743250.045838,estandar
Alcampo,895808,25,Naranjas IGP bandeja 1 kg.,"2,54",1742743250.04595,estandar
Alcampo,55127,25,ALCAMPO CULTIVAMOS LO BUENO Mandarina IGP barqueta 1 kg.,"2,29",1742743250.046055,estandar
Alcampo,96004,25,Naranjas de zumo malla 5 kg.,"4,75",1742743250.046146,estandar
Alcampo,236456,25,Limones IGP 4 piezas 500 gr.,"1,59",1742743250.046237,estandar
Alcampo,51919,25,Naranja zumo a granel,"1,01",1742743250.046328,estandar
Alcampo,717755,25,ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Naranjas de zumo ecológicas  malla de 2 kg.,"4,99",1742743250.046416,estandar
Alcampo,199499,25,ALCAMPO CULTIVAMOS LO BUENO Mandarina de zumo 2 kg.,"3,25",1742743250.046504,estandar
Alcampo,199493,25,"ALCAMPO CULTIVAMOS LO BUENO Mandarinas  2,3 kg.","4,99",1742743250.046594,estandar
Alcampo,54607,25,Naranjas de zumo 4 kg.,"8,81",1742743250.046682,estandar
Alcampo,56974,25,Clementina a granel,"3,61",1742743250.046769,estandar
Alcampo,55624,25,Aguacates a granel,"3,05",1742743250.710291,estandar
Alcampo,55042,25,Mangos a granel,"2,07",1742743250.710598,estandar
Alcampo,23783,25,Aguacate light a granel,"4,19",1742743250.710735,estandar
Alcampo,766535,25,Aguacate malla de 500 g.,"2,49",1742743250.71086,estandar
Alcampo,58796,25,"ZESPRI Kiwi Sungold bandeja 600 g,","4,99",1742743250.710975,estandar
Alcampo,75101,25,Kiwis 1 kg.,"2,98",1742743250.711087,estandar
Alcampo,886064,25,Aguacate maduro 335 gr. aproximados,"3,25",1742743250.711195,estandar
Alcampo,57605,25,ZESPRI Kiwi Green bandeja 500 g.,"3,59",1742743250.711304,estandar
Alcampo,59024,25,Piña entera,"3,38",1742743250.71163,estandar
Alcampo,546778,25,ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Aguacate ecológico  2 uds. 400 g.,"3,57",1742743250.711783,estandar
Alcampo,76074,25,Granadas a granel,"2,00",1742743250.711915,estandar
Alcampo,409084,25,Piña en rodajas FRITIFRESH 500 g.,"4,49",1742743250.712037,estandar
Alcampo,55101,25,Kiwi a granel,"3,04",1742743250.712154,estandar
Alcampo,57670,25,ALCAMPO CULTIVAMOS LO BUENO Kiwis  600 g. aprox.,"3,99",1742743250.712268,estandar
Alcampo,58727,25,ZESPRI Kiwi Sungold a granel.,"7,95",1742743250.712384,estandar
Alcampo,677968,25,CAÑA NATURE Pulpa de aguacate fresco para untar CAÑA NATURE Tarrina de 150g.,"1,89",1742743250.712498,estandar
Alcampo,53627,25,Coco 1 ud.,"1,49",1742743250.712606,estandar
Alcampo,55989,25,Papayas a granel,"5,10",1742743250.712719,estandar
Alcampo,75777,25,Piña entera DEL MONTE,"5,92",1742743250.712834,estandar
Alcampo,58362,25,Kiwis ecológicos bandeja de 600 g.,"3,99",1742743250.712944,estandar
Alcampo,886065,25,Mango maduro 400 gr. aproximados,"4,99",1742743250.713048,estandar
Alcampo,56745,25,Papayón a granel,"4,79",1742743250.713161,estandar
Alcampo,790313,25,ALCAMPO CULTIVAMOS LO BUENO Aguacate nacional madurado en árbol  2 uds.,"6,69",1742743250.713272,estandar
Alcampo,76067,25,Chirimoyas a granel,"5,24",1742743250.713383,estandar
Alcampo,886066,25,Papayón maduro 1 pz.,"7,09",1742743250.71349,estandar
Alcampo,56585,25,"Chirimoyas, cesta 1 kg.","4,79",1742743250.713597,estandar
Alcampo,200573,25,KIBI Bandeja de Kiwi amarillo  700g,"3,99",1742743250.713694,estandar
Alcampo,76059,25,ZESPRI Kiwi Green a granel.,"4,99",1742743250.713793,estandar
Alcampo,75742,25,Tamarindo 150 gramos,"1,99",1742743250.713891,estandar
Alcampo,55755,25,Fruta de la Pasión 250 gramos,"4,29",1742743250.71399,estandar
Alcampo,954551,25,Mango troceado FRUTIFRESH 200 g.,"3,97",1742743250.714088,estandar
Alcampo,634928,25,Piña extradulce troceada FRUTIFRESH 400 g.,"4,38",1742743250.714185,estandar
Alcampo,569166,25,Piña preparada troceada FRUTIFRESH 350 g.,"4,07",1742743250.714278,estandar
Alcampo,75698,25,Piatahaya roja bandeja 350 g,"4,28",1742743250.71437,estandar
Alcampo,56457,25,Physalis Alquenquenje ESSENCIA del Trópico 100 gr.,"1,69",1742743250.714458,estandar
Alcampo,75663,25,Chayote 250 gr,"1,42",1742743250.714635,estandar
Alcampo,58066,25,Ñame a granel,"1,91",1742743250.714728,estandar
Alcampo,18161,25,Kiwi verde Hayward SABOR SABOR bandeja,"3,05",1742743250.71487,estandar
Alcampo,55767,25,Caña de azúcar bandeja 500 gr,"1,99",1742743250.715077,estandar
Alcampo,764117,25,Coco de agua,"2,44",1742743250.715198,estandar
Alcampo,55756,25,Carambola 250 gramos,"5,09",1742743250.715302,estandar
Alcampo,72888,25,Fresón tarrina de 500 g.,"2,29",1742743251.181939,estandar
Alcampo,470965,25,AUCHAN Fresón Candela temprano ALCAMPO CULTIVAMOS LO BUENO 400 g.,"3,69",1742743251.182193,estandar
Alcampo,72885,25,Fresones tarrina de 1 kg.,"4,79",1742743251.182571,estandar
Alcampo,72891,25,"Fresones, tarrina de 250 g.","1,79",1742743251.182778,estandar
Alcampo,186954,25,ALCAMPO CULTIVAMOS LO BUENO Fresón Leyre 400 g.,"3,69",1742743251.182929,estandar
Alcampo,56936,25,Fresones 1 kg.,"6,99",1742743251.18305,estandar
Alcampo,75965,25,Pera conferencia a granel,"1,99",1742743252.24013,estandar
Alcampo,75911,25,Manzana Granny Smith a granel,"1,99",1742743252.240364,estandar
Alcampo,57664,25,ALCAMPO CULTIVAMOS LO BUENO Manzana Golden a granel.,"1,99",1742743252.240773,estandar
Alcampo,56761,25,Manzanas gala 1 kg.,"1,44",1742743252.241003,estandar
Alcampo,74694,25,Manzanas golden a granel,"2,04",1742743252.241184,estandar
Alcampo,56825,25,Manzanas Golden 1 kg,"1,94",1742743252.241327,estandar
Alcampo,56915,25,Pera conferencia cesta de 1 kg.,"2,18",1742743252.241459,estandar
Alcampo,56091,25,Manzana Fuji a granel,"2,59",1742743252.241593,estandar
Alcampo,56507,25,Manzanas pink lady 750 g.,"3,39",1742743252.241719,estandar
Alcampo,57035,25,Manzanas fuji 1 kg.,"2,19",1742743252.241844,estandar
Alcampo,56763,25,Manzanas rojas 1 kg.,"1,99",1742743252.241969,estandar
Alcampo,57689,25,Manzana lavada y cortada FLORETTE 80 gramos,"0,94",1742743252.242085,estandar
Alcampo,55700,25,Manzanas gala a granel,"1,98",1742743252.242199,estandar
Alcampo,75945,25,Peras blanquillas a granel,"2,49",1742743252.242309,estandar
Alcampo,11001,25,Manzanas Golden bandeja,"3,49",1742743252.242438,estandar
Alcampo,951875,25,ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Manzanas golden ecológica  Bandeja 700 g.,"2,95",1742743252.242577,estandar
Alcampo,59386,25,Manzana Pink Lady a granel,"3,89",1742743252.243808,estandar
Alcampo,56926,25,Pera blanquilla 1 kg.,"2,29",1742743252.243936,estandar
Alcampo,10878,25,Manzanas Fuji bandeja,"3,79",1742743252.244064,estandar
Alcampo,10839,25,Manzanas Ambrosia bandeja,"4,09",1742743252.24418,estandar
Alcampo,53001,25,Manzana Reineta verde a granel,"2,54",1742743252.244295,estandar
Alcampo,59765,25,Manzana Reineta gris a granel,"2,59",1742743252.244406,estandar
Alcampo,11317,25,Peras conferencia bandeja,"3,69",1742743252.244526,estandar
Alcampo,55578,25,Peras ecológicas bandeja de 700 g.,"4,07",1742743252.244635,estandar
Alcampo,11095,25,Manzanas Grany bandeja,"3,49",1742743252.244744,estandar
Alcampo,11780,25,Manzanas Royal Gala bandeja,"3,49",1742743252.244852,estandar
Alcampo,57559,25,Pera ercolina 1 kilogramo,"3,49",1742743252.244993,estandar
Alcampo,953116,25,Manzana granny 1 kg.,"1,99",1742743252.245195,estandar
Alcampo,57561,25,Manzanas Gala ecológicas 800 g.,"3,76",1742743252.245299,estandar
Alcampo,57015,25,Manzanas reinetas 1 kg.,"1,95",1742743252.245405,estandar
Alcampo,57220,25,Peras de Rincón de Soto DOP Bandeja de 800g.,"3,49",1742743252.245509,estandar
Alcampo,58218,25,Manzana Ambrosia a granel,"3,56",1742743252.24562,estandar
Alcampo,15387,25,Manzana Envy a granel,"2,20",1742743252.245717,estandar
Alcampo,75906,25,Manzanas rojas a granel,"2,34",1742743252.245833,estandar
Alcampo,75952,25,Pera ercolini a granel.,"4,99",1742743252.245958,estandar
Alcampo,57082,25,Pera rocha a granel,"2,89",1742743252.246061,estandar
Alcampo,20937,25,Manzana roja sabor-sabor bandeja 4 uds.,"3,49",1742743252.246206,estandar
Alcampo,798072,25,ALCAMPO CULTIVAMOS LO BUENO Manzanas Gala bandeja 4 uds,"2,99",1742743252.246343,estandar
Alcampo,58248,25,Pera de conferencia del Bierzo,"2,49",1742743252.246447,estandar
Alcampo,11305,25,Peras blanquillas bandeja,"3,69",1742743252.24655,estandar
Alcampo,798059,25,ALCAMPO CULTIVAMOS LO BUENO Manzana Fuji  bandeja 4 uds. 900 g.,"4,89",1742743252.246644,estandar
Alcampo,56412,25,Pera ercolina WAY FRUIT 600 gr.,"4,69",1742743252.246738,estandar
Alcampo,10784,25,Manzanas reineta gris bandeja,"4,09",1742743252.246832,estandar
Alcampo,82632,25,Pera qtee a granel,"3,09",1742743252.246927,estandar
Alcampo,79055,25,Manzana reineta DOP Bierzo a granel.,"2,54",1742743252.247021,estandar
Alcampo,429318,25,"Uvas blancas sin pepitas, cesta 500 g.","2,48",1742743252.781629,estandar
Alcampo,58451,25,"Uvas rojas sin pepitas, cesta 500 g.","2,48",1742743252.781892,estandar
Alcampo,57142,25,Uva roja a granel,"2,22",1742743252.782047,estandar
Alcampo,76023,25,Ciruela roja a granel,"3,98",1742743252.782179,estandar
Alcampo,472946,25,Uva sin semillas tarrina 500g,"2,59",1742743252.782299,estandar
Alcampo,76026,25,Ciruela amarilla a granel,"4,99",1742743252.782422,estandar
Alcampo,57144,25,Uva blanca sin pepitas a granel,"2,39",1742743252.782537,estandar
Alcampo,59612,25,"Nísperos, cesta de 500 g.","3,36",1742743252.782652,estandar
Alcampo,58475,25,Uva roja sin pepitas,"3,29",1742743252.782766,estandar
Alcampo,57511,25,Melón verde,"5,94",1742743253.308407,estandar
Alcampo,55275,25,Melón cantaloup,"3,62",1742743253.308716,estandar
Alcampo,39651,25,Melón de autor Gran Selección,"8,37",1742743253.309072,estandar
Alcampo,74301,25,Melón galia,"3,62",1742743253.309243,estandar
Alcampo,55271,25,Melón amarillo,"6,23",1742743253.309381,estandar
Alcampo,56062,25,Sandía Foodie,"16,14",1742743253.309511,estandar
Alcampo,903370,25,AUCHAN Melón troceado 225 g Producto Alcampo.,"2,59",1742743253.309625,estandar
Alcampo,903723,25,AUCHAN Sandía troceada 225 g Producto Alcampo.,"2,59",1742743253.30975,estandar
Alcampo,56361,25,Sandía rayada baja en pepitas SANDIA FOODIE caja,"11,94",1742743253.309866,estandar
Alcampo,56277,25,"Arándanos, tarrina de 170 g.","1,99",1742743254.058872,estandar
Alcampo,630947,25,Arándanos vaso 500 g.,"5,98",1742743254.059715,estandar
Alcampo,51299,25,"Frambuesas, tarrina de 170 g.","2,99",1742743254.059853,estandar
Alcampo,76824,25,"Moras, tarrina de 125 g.","2,44",1742743254.060232,estandar
Alcampo,56732,25,"Arándanos, tarrina de 125 g-","1,68",1742743254.060622,estandar
Alcampo,76813,25,"Frambuesa, tarrina 125 g.","2,02",1742743254.060724,estandar
Alcampo,56487,25,"Grosellas, barqueta de 125 g.","3,69",1742743254.060823,estandar
Alcampo,801458,25,"Frutos rojos, combinado 750 g","9,99",1742743254.060939,estandar
Alcampo,639692,25,Surtido mix duo arándanos y frambuesas 300 g.,"6,99",1742743254.061057,estandar
Alcampo,639424,25,ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Fresón ECO variedad Candela 250 gr.,"2,79",1742743254.687454,estandar
Alcampo,67012,25,ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Pera conferencia bio a granel.,"4,99",1742743254.688567,estandar
Alcampo,800003,25,Granada fresca desgranada FRUTIFRESH 125 g,"4,07",1742743255.277668,estandar
Alcampo,55210,25,Pimiento Italiano a granel,"1,35",1742743256.16014,estandar
Alcampo,73445,25,Berenjenas a granel,"1,59",1742743256.161109,estandar
Alcampo,51961,25,Patata blanca a granel,"1,88",1742743256.161683,estandar
Alcampo,55352,25,Calabacines a granel,"2,29",1742743256.16179,estandar
Alcampo,50043,25,Tomate rama a granel,"2,18",1742743256.1619,estandar
Alcampo,55530,25,Tomate pera a granel,"1,94",1742743256.162119,estandar
Alcampo,75732,25,Batata a granel,"2,29",1742743256.162227,estandar
Alcampo,75876,25,Pepino corto a granel,"2,39",1742743256.162443,estandar
Alcampo,56119,25,Calabaza entera,"3,48",1742743256.16255,estandar
Alcampo,74652,25,Cebolla dulce a granel,"2,39",1742743256.162657,estandar
Alcampo,55654,25,Tomate ensalada a granel,"1,98",1742743256.162764,estandar
Alcampo,55160,25,Pimientos rojos a granel,"3,29",1742743256.163047,estandar
Alcampo,73403,25,Alcachofa a granel,"1,25",1742743256.163147,estandar
Alcampo,56605,25,Tomate rosado a granel,"3,99",1742743256.163246,estandar
Alcampo,57414,25,Tomate negro a granel,"3,99",1742743256.163345,estandar
Alcampo,52086,25,Repollo,"2,48",1742743256.163979,estandar
Alcampo,55186,25,Pimientos verde a granel,"3,29",1742743256.164298,estandar
Alcampo,55727,25,Lombarda,"2,98",1742743256.164798,estandar
Alcampo,55522,25,Tomate bola a granel,"2,29",1742743256.164897,estandar
Alcampo,76125,25,Jengibre a granel,"2,80",1742743256.165093,estandar
Alcampo,64017,25,ALCAMPO CULTIVAMOS LO BUENO Tomate azul a granel,"4,99",1742743256.165295,estandar
Alcampo,63379,25,ALCAMPO CULTIVAMOS LO BUENO Tomate asurcado a granel,"3,39",1742743256.165499,estandar
Alcampo,194006,32,Smoothie fresa y plátano  INNOCENT 250 ml.,"2,18",1742743636.64675,estandar
Alcampo,194066,32,"Smoothie kiwi, manzana y lima  INNOCENT 250 ml.","2,18",1742743636.648336,estandar
Alcampo,194069,32,Smoothie mango y maracuyá INNOCENT 250 ml.,"2,18",1742743636.648542,estandar
Alcampo,194072,32,Smoothie energía INNOCENT 300 ml.,"2,48",1742743636.6487,estandar
Alcampo,194073,32,Smoothie recarga INNOCENT 300 ml.,"2,54",1742743636.648848,estandar
Alcampo,194071,32,Smoothie antioxidante INNOCENT 300 ml.,"2,54",1742743636.648999,estandar
Alcampo,58854,32,PRODUCTO ALCAMPO Zumo de naranja sin pulpa refrigerado PRODUCTO ALCAMPO 1 l.,"1,84",1742743639.69399,estandar
Alcampo,71695,32,PRODUCTO ALCAMPO Zumo de naranja con pulpa refrigerado PRODUCTO ALCAMPO brick de 1 l.,"1,84",1742743639.694336,estandar
Alcampo,59588,32,"SIMON LIFE Refresco refrigerado de naranja SIMON LIFE botella de 1,5 l.","1,70",1742743639.694628,estandar
Alcampo,888799,32,EXCELLENT Zumo refrigerado y exprimido de naranja EXCELLENT botella de 75 cl.,"1,69",1742743639.694763,estandar
Alcampo,71702,32,PRODUCTO ALCAMPO Zumo refrigerado exprimido de piña PRODUCTO ALCAMPO 1 l.,"2,04",1742743639.694901,estandar
Alcampo,59605,32,"SIMON LIFE Refresco refrigerado de mandarina SIMON LIFE botella de 1,5 l.","1,70",1742743639.695043,estandar
Alcampo,888804,32,EXCELLENT Zumo exprimido de granada refrigerado EXCELLENT botella 75 cl.,"2,49",1742743639.695168,estandar
Alcampo,35967,32,PRODUCTO ALCAMPO Zumo de tomate PRODUCTO ALCAMPO 1 l.,"1,04",1742743639.695287,estandar
Alcampo,670408,32,SUNNY DELIGHT Zumo con sabor a fresa 33 cl.,"0,86",1742743639.695407,estandar
Alcampo,186381,32,SUNNY Refresco vitaminico sabor a lima limón SUNNY WAIKIKI 310 ml.,"0,86",1742743639.695526,estandar
Alcampo,716036,32,"LA HUERTA Smoothie de frutas mango, manzana, maracuyá LA HUERTA DON SIMÓN botella 330 ml.","1,05",1742743639.695769,estandar
Alcampo,56802,32,SIMON Refresco de mandarina sin gas SIMON LIFE pack 4 uds x 20 cl.,"1,64",1742743639.69589,estandar
Alcampo,888800,32,EXCELLENT Zumo refrigerado exprimido exprimido de mandarina EXCELLENT botella de 75 cl.,"1,95",1742743639.696005,estandar
Alcampo,527433,32,CAPRI-SUN Bebida refrescante a base de zumo de frutas con vitaminas 200 ml.,"0,67",1742743639.696301,estandar
Alcampo,868283,32,DON SIMON Zumo de piña 100 % natural DON SIMÓN LA HUERTA 750 ml.,"2,38",1742743639.696546,estandar
Alcampo,548720,32,"VÍA NATURE Zumo de mango, maracuyá y ginseng VIA NATURE 750 ml.","2,14",1742743639.696666,estandar
Alcampo,564242,32,PRODUCTO ALCAMPO Limonada 24% de zumo y pulpa de limón PRODUCTO ALCAMPO botella 1 l.,"2,04",1742743639.696791,estandar
Alcampo,564320,32,"ALCAMPO GOURMET Zumo exprimido de uva roja, granada y grosella negra ALCAMPO GOURMET 750 ml.","1,78",1742743639.696917,estandar
Alcampo,716019,32,LA HUERTA Smoothie de frutos rojos sin azúcares añadidos LA HUERTA DON SIMON botella 330 ml.,"1,29",1742743639.697036,estandar
Alcampo,868179,32,SAN SIMÓN Zumo exprimido piña-uva DON SIMÓN 1 l.,"2,14",1742743639.697153,estandar
Alcampo,533776,32,EXCELLENT Zumo de naranja con zanahoria EXCELLENT 750 ml.,"1,95",1742743639.697264,estandar
Alcampo,190765,32,GRANINI Zumo exprimido de naranja sin pulpa GRANINI 1 L.,"3,79",1742743639.697371,estandar
Alcampo,564305,32,"ALCAMPO GOURMET Zumo exprimido de piña, mango y guayaba ALCAMPO GOURMET botella 750 ml.","2,18",1742743639.697487,estandar
Alcampo,888802,32,EXCELLENT Zumo refrigerado exprimido de piña EXCELLENT botella de 75 cl.,"1,99",1742743639.697602,estandar
Alcampo,548716,32,"VÍA NATURE Zumo de granada, fresa y frambuesa VIA NATURE 750 ml.","2,14",1742743639.697715,estandar
Alcampo,438306,32,DON SIMON Zumo refrigerado exprimido de naranja con pulpa DON SIMÓN botella de 1 l.,"3,09",1742743639.697826,estandar
Alcampo,518432,32,"SUNNY Refresco vitaminico sabor a frutas del bosque SUNNY 1,25 l.","1,85",1742743639.697938,estandar
Alcampo,438308,32,DON SIMON Zumo refrigerado exprimido de naranja sin pulpa DON SIMÓN botella de 1 l.,"3,09",1742743639.698051,estandar
Alcampo,548737,32,"VÍA NATURE Zumo de kale, piña, pera y manzana VIA NATURE 750 ml.","2,14",1742743639.69817,estandar
Alcampo,640882,32,TRUE FRUITS Preparado de zumo de frutas (smoothie yellow) TRUE FRUITS 25 cl.,"2,65",1742743639.69828,estandar
Alcampo,635934,32,"JUVER Zumo frutas del bosque, zanahorias, remolacha morada, sin azucares añadidos JUVER 1 l.","2,38",1742743639.69839,estandar
Alcampo,212760,32,PRODUCTO ALCAMPO Bebida de arándano rojo PRODUCTO ALCAMPO 1 l,"2,18",1742743639.698506,estandar
Alcampo,456930,32,EKOTREBOL Zumo de naranja premium ecológico 250 ml.,"2,29",1742743639.698617,estandar
Alcampo,881542,32,CANTERO DE LETUR Refresco de kefir ecológico EL CANTERO de LETUR 500 ml.,"2,39",1742743639.698732,estandar
Alcampo,548739,32,"VÍA NATURE Zumo de avena, plátano y coco VIA NATURE 750 ml.","2,14",1742743639.698844,estandar
Alcampo,548726,32,VÍA NATURE Zumo fresco de naranja VIA NATURE 750 ml.,"2,52",1742743639.698956,estandar
Alcampo,456914,32,EKOTREBOL Zumo de manzana y mango premium ecológico 250 ml.,"1,89",1742743639.699067,estandar
Alcampo,534286,32,EXCELLENT Zumo tropical con kale EXCELLENT 750 ml.,"1,95",1742743639.699179,estandar
Alcampo,456500,32,EKOTREBOL Zumo de manzana premium ecológico 250 ml.,"2,29",1742743639.699295,estandar
Alcampo,456910,32,EKOTREBOL Zumo de manzana y jengibre premium ecológico 250 ml.,"1,89",1742743639.699422,estandar
Alcampo,748439,32,JUVER Zumo de manzana exprimido JUVER 1 L.,"2,49",1742743639.699538,estandar
Alcampo,527431,32,CAPRI-SUN Bebida refrescante a base de zumo mango y maracuyá 33 cl.,"1,25",1742743639.69965,estandar
Alcampo,456916,32,EKOTREBOL Zumo de manzana y pera premium ecológico 250 ml.,"2,29",1742743639.699767,estandar
Alcampo,456905,32,EKOTREBOL Zumo de manzana y grosella negra premium ecológico 250 ml.,"2,29",1742743639.699877,estandar
Alcampo,56795,32,SIMON Resfresco de naranja sin gas SIMON LIFE pack 4 uds x 200 ml.,"1,72",1742743639.699975,estandar
Alcampo,888801,32,EXCELLENT Zumo de manzana 100% exprimido AUCHAN Mmm! 750 ml.,"1,95",1742743639.700077,estandar
Alcampo,527439,32,"CAPRI-SUN Bebida, base de zumo de naranja 200 ml.","0,70",1742743639.700174,estandar
Alcampo,89876,32,"AUCHAN Leche y zumo de frutas tropicales (piña, manzana, mango) 6 x 200 ml. Producto Alcampo","1,19",1742743640.400713,estandar
Alcampo,53245,32,BIFRUTAS Leche con zumo de frutas tropicales BIFRUTAS de Pascual 6 x 200 ml,"2,10",1742743640.401801,estandar
Alcampo,635147,32,AUCHAN Leche con zumo de frutas tropicales 1l. Producto Alcampo,"0,94",1742743640.401987,estandar
Alcampo,50777,32,BIFRUTAS Leche con zumo de frutas tropicales y 0% materia grasa BIFRUTAS de Pascual 3 x 330 ml.,"2,39",1742743640.402152,estandar
Alcampo,89865,32,AUCHAN Leche con zumo de frutas tropicales 3 x 330 ml. Producto Alcampo,"0,98",1742743640.402316,estandar
Alcampo,52153,32,BIFRUTAS Leche con zumo de frutas tropicales BIFRUTAS de Pascual 1 l.,"2,19",1742743640.402464,estandar
Alcampo,53417,32,DON SIMON Leche con zumo de frutas caribeñas y 0% materia grasa DON SIMON Funciona max 6 x 200 ml.,"1,40",1742743640.402609,estandar
Alcampo,89615,32,DON SIMON Bebida de leche y zumo de frutas tropicales y 0% materia grasa DON SIMON Funciona max 6 x 200 ml.,"1,43",1742743640.402752,estandar
Alcampo,420683,32,BIFRUTAS Leche con zumo de frutas mediterráneas y 0% materia grasa BIFRUTAS de Pascual 6 x 200 ml.,"2,37",1742743640.402893,estandar
Alcampo,721841,32,"BIFRUTAS Leche con zumo de frutas tropicales, sin azúcares añadidos BIFRUTAS de Pascual 6 x 200 ml.","2,39",1742743640.403032,estandar
Alcampo,52547,32,DON SIMON Leche con zumo de frutas tropicales DON SIMÓN Funciona max 1 l.,"1,00",1742743640.403175,estandar
Alcampo,54448,32,DON SIMON Leche con zumo de frutas multifrutas DON SIMÓN Funciona max 1 l.,"1,00",1742743640.403317,estandar
Alcampo,420665,32,BIFRUTAS Leche con zumo de frutas mediterráneas y 0% materia grasa BIFRUTAS de Pascual 3 x 330 ml.,"2,39",1742743640.403455,estandar
Alcampo,53426,32,DON SIMON Bebida de leche y zumo de frutas mediterraneas DON SIMON Funciona max 6 x 200 ml.,"1,43",1742743640.403588,estandar
Alcampo,420750,32,BIFRUTAS Leche con zumo de frutas del pacífico y 0% materia grasa BIFRUTAS de Pascual 3 x 330 ml.,"2,39",1742743640.403719,estandar
Alcampo,420635,32,BIFRUTAS Leche con zumo de frutas mediterráneas y 0% materia grasa BIFRUTAS de Pascual 3 x 330 ml.,"2,42",1742743640.403849,estandar
Alcampo,51633,32,DON SIMON Leche con zumo de frutas caribeñas DON SIMON Funciona max 3 x 330 ml.,"1,43",1742743640.403982,estandar
Alcampo,568053,32,DON SIMON Leche con zumo de frutas caribeñas 6 x 200 ml.,"1,43",1742743640.404109,estandar
Alcampo,420649,32,BIFRUTAS Leche con zumo de frutas mediterráneas BIFRUTAS de Pascual 1 l.,"2,19",1742743640.404239,estandar
Alcampo,568078,32,"DON SIMON Bebida de leche y frutas tropicales, 0% materia grasa 6 x 200 mml.","1,43",1742743640.404368,estandar
Alcampo,51649,32,DON SIMON Leche con zumo multrifrutas DON SIMÓN Funciona max 3 x 330 ml.,"1,29",1742743640.4045,estandar
Alcampo,420767,32,BIFRUTAS Leche con zumo de frutas tropicales BIFRUTAS de Pascual 240 ml.,"0,90",1742743640.404627,estandar
